Radius (um),Gap (nm),Width (nm),Nd (cm^-3),r_L,Lc (um),ER (dB),Q Factor,FSR (nm),f_RC (GHz),f_EO (GHz),VpiL (V.cm),Efficiency (1/V.cm),Is_Valid
13.022036904328338,267.72227903868065,462.5000333364198,1.3579991956397228e+18,0.07719677483045057,6.719316253593713,17.40002567939215,97388.6005763367,6.315078695514674,36.45569939146886,1.9844522806456923,0.6038403094020045,1.6560669839850881,False
13.841100706226454,155.97067043545792,469.7964714031236,4.3226435630510816e+17,0.2752127252817164,4.833050533530049,5.043977715568077,35353.14345008453,6.226436287216709,20.248479137427125,5.284988980751408,1.508836461728812,0.6627623505692648,False
14.839750919554469,241.46414203532655,450.8365620327727,8.121896237496511e+17,0.15249937927728807,0.5592435528664064,6.3277270303341195,116449.79824471034,6.373391149427808,28.922580304423036,1.6593519163503943,0.910994514164526,1.0977014509435339,False
10.920426425887035,232.78037220542262,458.7106964237334,2.2621658880188844e+18,0.41716746027586415,3.5246017994593624,4.904324368375931,26418.88964085062,7.949695434144747,47.44066889357766,7.240371149681593,0.40144139376401916,2.49102363516562,False
8.671731935856762,269.4078858989593,451.32807744957046,6.858673061657546e+17,0.40297148475773076,0.5285831928071738,2.230615204560976,82847.08103116827,10.827536203336015,26.549426551779824,2.3272391895086098,1.0429167197734475,0.9588493319171542,False
12.068214275422136,150.3900871026405,438.8253954121374,4.098046892387868e+17,0.25769837747999547,9.797196272991966,1.028254355069178,9543.130351457194,6.300575063445012,21.106885559829106,14.62431608343413,1.5746359858064056,0.6350674117789059,False
8.389509809582497,227.17103450452535,433.4316900530836,2.24295519503598e+18,0.11755506074850919,9.572676390831594,3.8577872677427516,17344.517087259628,8.365467519630872,49.99390773090629,10.891130746086347,0.4041896910751753,2.4740858613685175,False
13.269250263374019,192.43887597180438,432.963913431574,8.037629172566858e+17,0.34891867089348594,9.064245693363036,2.0108121904557006,9547.961546129354,5.92227204097488,29.959856498580077,16.78927742359555,0.9186272809844033,1.088580777753952,False
10.689632876426908,137.78370387644304,428.57009492888403,1.916480658589003e+18,0.14508502468896672,0.8034532460276278,5.051926730135779,20520.77910481876,8.739830296371748,46.73667408862059,9.245510729410622,0.45839319172787996,2.181533273281334,False
12.994105142820668,235.95091037089009,461.43239385262433,2.8214518956034483e+18,0.48418967956864006,2.207040241803134,1.7761276284940832,21760.713589182404,6.990003395377196,52.669075058134815,8.770290136783066,0.3364058899742206,2.972599558457885,False
9.784137611359498,249.6335676334577,440.95526823837355,1.975082640928705e+18,0.21436863666335193,2.3416100209572055,9.331643121214988,45076.78981356348,9.087844313751946,46.11323036278988,4.275290206427682,0.4474798600562239,2.2347374468972845,False
13.231586938504067,268.2571406909643,425.93999760170254,4.198476340713371e+17,0.37437324202417294,3.055350723735052,18.357944632762045,60144.208942496996,6.734269121582527,22.010245034230177,3.184243701944123,1.5444304053274127,0.6474879001025652,False
11.75008813892229,229.09946810350095,434.1875954342258,1.106126702846678e+18,0.01259305718609166,5.148901451324827,2.9443073971429845,44386.801516118874,7.145713932925362,35.047131101792424,4.327166601056841,0.7115375266666839,1.405407251933242,False
13.32523158390976,153.9347839770864,470.95154868466375,5.412794827299576e+17,0.026883043565477882,9.697499981224196,1.0296770458690834,17145.33518436787,5.834880360199904,22.602787384491027,10.09924863844818,1.2603885780809974,0.7934061109333032,False
13.880214480834919,246.80373530672878,425.2481332831828,1.3951244193235026e+18,0.31916058378610596,6.626640996137107,11.298405576939334,23477.873806638487,5.9822118168372285,40.18754724335863,8.075765089266119,0.5909508462122353,1.6921881175221434,False
14.962306676711796,167.0131186557349,402.5415650633785,1.6058801700625231e+18,0.11374500923174102,4.496598754623019,0.26781831136399753,1845.7315972145702,5.8314466605348105,45.54841651372713,41.777560040980624,0.5280453261296124,1.8937768227770337,False
